Age,Income,Gender,Education,Purchased
33,67366,Male,Bachelors,1
26,92322,Female,Masters,0
49,60160,Male,Masters,1
32,65313,Female,Masters,1
29,47032,Male,PhD,0
50,111963,Female,Bachelors,1
62,37358,Male,PhD,0
31,81710,Male,Bachelors,1
25,115326,Male,Masters,0
25,106157,Female,Bachelors,0
44,68821,Male,PhD,1
29,48365,Female,PhD,0
18,33189,Male,Bachelors,0
60,96749,Male,PhD,1
57,27248,Male,Masters,1
59,24369,Female,Bachelors,1
68,83763,Female,Masters,1
28,28050,Female,Masters,1
56,48605,Female,PhD,0
60,69616,Female,Bachelors,0
48,74479,Female,Masters,0
34,100934,Female,Masters,1
50,60883,Male,Bachelors,1
49,53055,Male,PhD,0
46,88731,Female,Masters,1
38,110987,Female,Bachelors,0
38,27450,Female,Bachelors,0
57,22925,Female,Masters,1
40,100051,Female,Masters,1
23,70272,Male,Masters,1
39,25310,Female,PhD,1
67,51817,Female,PhD,1
55,112944,Female,Bachelors,1
54,64528,Male,Bachelors,0
62,75779,Male,Masters,1
68,104816,Male,Bachelors,0
25,102641,Male,PhD,0
58,104083,Female,Bachelors,0
66,96310,Male,Bachelors,1
52,35457,Male,Masters,0
68,62311,Male,Masters,1
28,23980,Male,PhD,1
41,40886,Male,Bachelors,1
66,97112,Female,Bachelors,1
38,70877,Male,Bachelors,1
68,117427,Male,Masters,0
19,56181,Male,PhD,1
57,53262,Female,Bachelors,0
36,20947,Female,Bachelors,1
56,20022,Female,Bachelors,1
45,21128,Female,Bachelors,1
34,99522,Female,PhD,0
23,52322,Female,PhD,0
36,68929,Female,PhD,0
55,101696,Female,Masters,0
45,29808,Male,Bachelors,1
19,115148,Male,Bachelors,1
55,72882,Female,Bachelors,0
54,41725,Male,Bachelors,0
68,92534,Female,PhD,0
69,59950,Male,Masters,0
21,108954,Male,Masters,1
39,103576,Female,Bachelors,1
43,40557,Male,PhD,1
66,41825,Female,Masters,0
60,28998,Female,Masters,0
53,56080,Male,Bachelors,1
30,77797,Female,Masters,0
69,35802,Male,Bachelors,0
49,31167,Male,PhD,0
34,62407,Female,Bachelors,1
58,33338,Female,Masters,0
53,96289,Female,Bachelors,1
63,91520,Female,Bachelors,0
36,38895,Female,Bachelors,0
52,67910,Male,Bachelors,1
63,85898,Female,Bachelors,1
57,23454,Male,Bachelors,1
45,106540,Female,Masters,1
18,80797,Male,Bachelors,0
59,103137,Male,Masters,0
35,70637,Male,Bachelors,1
65,25349,Male,PhD,1
57,59963,Male,Bachelors,0
50,95583,Female,Masters,0
29,27750,Male,Masters,0
25,114929,Female,PhD,1
41,42463,Male,Bachelors,1
33,94935,Female,PhD,0
67,78792,Male,Bachelors,1
21,33686,Male,Bachelors,0
55,83528,Female,Masters,1
61,119811,Female,PhD,1
44,42787,Male,PhD,0
26,34776,Male,Masters,0
64,115063,Female,Masters,1
33,77427,Male,PhD,0
29,81086,Male,Masters,1
48,83308,Female,Bachelors,0
41,35797,Male,PhD,0
31,25302,Male,PhD,1
62,83172,Female,Masters,0
42,58059,Male,Bachelors,1
51,20908,Female,PhD,1
20,80252,Female,PhD,1
41,100659,Male,Bachelors,1
59,32877,Male,Masters,0
26,34239,Female,Masters,1
43,106971,Female,Masters,1
37,47313,Male,Masters,1
57,62103,Female,Bachelors,0
27,68408,Male,Bachelors,1
36,103251,Female,PhD,1
20,108771,Female,PhD,0
41,111665,Female,Bachelors,1
22,30534,Male,PhD,1
20,63060,Female,Bachelors,0
44,37189,Female,Masters,1
33,106067,Female,Bachelors,1
66,30967,Female,Bachelors,0
32,101991,Male,PhD,0
52,85563,Female,Bachelors,0
29,28660,Male,Masters,1
58,110875,Female,Masters,1
61,59823,Female,PhD,0
43,75842,Male,PhD,1
64,29616,Male,Bachelors,0
51,95976,Female,PhD,1
40,68738,Female,Masters,0
48,33107,Female,PhD,0
67,81404,Male,PhD,0
37,114182,Female,Masters,1
29,111787,Male,Bachelors,0
40,35954,Female,Bachelors,0
21,36943,Male,PhD,1
40,60725,Male,Masters,0
65,65434,Male,Masters,1
65,105751,Female,Masters,0
18,30110,Female,Bachelors,0
42,107091,Male,Masters,0
19,36462,Male,Masters,0
47,99232,Male,Bachelors,0
20,74081,Female,Masters,0
38,72799,Female,Bachelors,0
42,86567,Female,PhD,1
37,109301,Male,PhD,0
66,71224,Female,PhD,1
69,76063,Female,PhD,1
39,75240,Female,PhD,1
38,101352,Male,Bachelors,1
50,37868,Female,Bachelors,1
69,95973,Female,Bachelors,1
55,100989,Female,Masters,0
32,42222,Female,PhD,0
63,99794,Female,Masters,0
69,83924,Male,Masters,0
32,119854,Male,Masters,0
63,98513,Male,PhD,1
42,74649,Male,Masters,1
38,103749,Female,PhD,1
41,30223,Female,PhD,0
22,68166,Male,PhD,0
23,59369,Male,Masters,0
66,106379,Male,PhD,0
60,89392,Female,PhD,1
65,79526,Female,Bachelors,1
61,32661,Female,Masters,0
64,35591,Male,Bachelors,1
40,91718,Male,Bachelors,0
21,75235,Male,Masters,0
44,27970,Female,Bachelors,0
35,67922,Female,PhD,1
38,50755,Male,Bachelors,1
45,39416,Male,Bachelors,1
52,33672,Female,PhD,0
39,103468,Female,Bachelors,0
57,66996,Male,PhD,0
40,94095,Male,Masters,1
20,20064,Female,Bachelors,0
57,88835,Male,Masters,0
67,90385,Male,Bachelors,1
27,25639,Female,PhD,0
42,31055,Male,Bachelors,1
69,79220,Female,Masters,1
66,107594,Male,PhD,0
25,49427,Female,PhD,0
28,102516,Male,Masters,0
22,84666,Male,Masters,0
62,84274,Male,Bachelors,1
54,30866,Female,Bachelors,1
62,23889,Male,PhD,1
55,68226,Male,Masters,1
46,51335,Female,Masters,1
22,70547,Male,Bachelors,1
26,46162,Female,Bachelors,1
65,109449,Female,PhD,0
19,44687,Female,Masters,0
18,118756,Male,Masters,0
57,30995,Female,Masters,0
68,76488,Male,Masters,0
47,22631,Female,Bachelors,0
28,54954,Male,Bachelors,1
45,25967,Female,Bachelors,0
61,108294,Female,PhD,0
29,107278,Male,Masters,1
56,84471,Female,Bachelors,1
43,57116,Male,Masters,0
30,112116,Female,Bachelors,1
25,54227,Male,PhD,0
45,21942,Female,Bachelors,1
47,67664,Female,PhD,0
26,48069,Male,Masters,0
56,107342,Female,Bachelors,0
48,34407,Male,Bachelors,1
38,79201,Male,Bachelors,1
64,100093,Female,Masters,0
51,74348,Female,PhD,1
48,101981,Female,PhD,1
69,37878,Male,Bachelors,0
42,103100,Male,Masters,0
29,98629,Female,PhD,1
18,75420,Male,PhD,1
39,111987,Female,PhD,0
57,63168,Female,PhD,1
54,74862,Female,PhD,1
64,109622,Male,Bachelors,1
18,102025,Male,Bachelors,0
18,48004,Female,Bachelors,1
59,40471,Male,PhD,1
59,111820,Female,PhD,0
38,80167,Female,PhD,1
32,103828,Male,Bachelors,0
34,85308,Female,PhD,0
39,103969,Female,Bachelors,0
55,34568,Female,PhD,0
52,29466,Female,Bachelors,0
62,111057,Female,Masters,0
33,77324,Male,PhD,1
25,35467,Male,PhD,0
64,117555,Female,Bachelors,1
34,95955,Male,PhD,0
34,72948,Female,Bachelors,0
43,36676,Female,Bachelors,1
30,114791,Female,Masters,0
34,51514,Female,Masters,0
55,42650,Male,PhD,0
34,108290,Male,PhD,0
65,97701,Female,Bachelors,1
31,30683,Male,Bachelors,0
62,118092,Female,Bachelors,0
23,79819,Male,Bachelors,0
52,100978,Female,PhD,1
63,24860,Female,Masters,0
31,23729,Female,PhD,0
64,51351,Male,PhD,1
25,82744,Male,PhD,0
32,44346,Female,Masters,1
44,94155,Male,PhD,1
30,96700,Male,Masters,1
66,26955,Male,Bachelors,1
48,85642,Male,PhD,1
52,90290,Male,Bachelors,0
23,64293,Male,Bachelors,0
22,81336,Male,Bachelors,1
39,41662,Male,PhD,0
66,26408,Male,Bachelors,0
40,60403,Male,PhD,1
42,21225,Male,Bachelors,1
51,32196,Male,PhD,0
43,89786,Male,PhD,0
64,35372,Female,PhD,1
22,37279,Female,Bachelors,0
43,115729,Male,PhD,1
37,74240,Male,Bachelors,1
23,112404,Male,Masters,1
23,58187,Female,Bachelors,0
67,68481,Female,Bachelors,1
35,48475,Male,PhD,1
21,64552,Male,Bachelors,1
34,87969,Male,Masters,1
31,96534,Male,PhD,1
31,116669,Male,Bachelors,0
30,119605,Female,Bachelors,0
24,26858,Male,PhD,0
61,94486,Female,PhD,1
32,94474,Male,Bachelors,0
36,45168,Male,Bachelors,1
60,52099,Female,PhD,0
64,91180,Female,PhD,0
61,81455,Male,Masters,1
52,74240,Female,Masters,0
34,94796,Male,Masters,0
52,74592,Female,PhD,0
36,67458,Female,PhD,1
37,78046,Male,PhD,0
53,36488,Male,Bachelors,1
52,78841,Female,PhD,1
49,20395,Male,Bachelors,1
65,72669,Female,PhD,0
61,30845,Female,PhD,0
57,56059,Male,Bachelors,1
41,38394,Female,PhD,1
34,113993,Male,PhD,0
24,65906,Male,PhD,0
60,79332,Female,Masters,0
67,57305,Male,PhD,0
18,62628,Female,Bachelors,1
52,41352,Female,Bachelors,0
49,106682,Male,Bachelors,1
53,102971,Male,PhD,1
30,71993,Female,Bachelors,0
23,59386,Male,Masters,0
31,76624,Female,Bachelors,0
54,77065,Female,PhD,0
65,105504,Female,Masters,0
32,28539,Female,Bachelors,0
64,21263,Female,Masters,0
21,33305,Male,Bachelors,1
57,73817,Female,PhD,1
33,44398,Female,Masters,0
45,117616,Female,Bachelors,1
33,95801,Female,Bachelors,1
21,69107,Female,Masters,0
62,52152,Female,Masters,1
43,113260,Male,Masters,0
45,50624,Male,Masters,0
49,119655,Female,Bachelors,1
62,76132,Female,Bachelors,0
19,72979,Female,Bachelors,0
48,78013,Male,PhD,0
20,114925,Female,Masters,1
25,83797,Female,Bachelors,1
41,71798,Female,Masters,0
32,36650,Female,Masters,0
60,46014,Female,Bachelors,1
48,96421,Female,Masters,1
26,27434,Male,Masters,0
56,50028,Female,Masters,1
62,86558,Female,Masters,0
19,44331,Female,Masters,1
25,87573,Female,Bachelors,1
24,94292,Female,Bachelors,1
61,66326,Female,Masters,1
68,102979,Female,Masters,0
56,119728,Female,Masters,0
59,24123,Female,PhD,1
33,36603,Male,Masters,0
52,85941,Male,PhD,0
47,62597,Male,PhD,1
27,83238,Female,PhD,1
55,104238,Male,Bachelors,0
35,62719,Male,PhD,1
67,111786,Male,Masters,0
22,61751,Male,Masters,1
46,106978,Female,Bachelors,0
56,37693,Male,Bachelors,1
51,109541,Male,Masters,1
60,57697,Female,Bachelors,0
62,114524,Male,Bachelors,1
40,117869,Female,PhD,0
22,49992,Male,PhD,0
47,83825,Male,Bachelors,1
23,29522,Male,Masters,1
63,65406,Female,PhD,1
61,32121,Male,Masters,1
21,34219,Male,Bachelors,0
46,21617,Female,Masters,0
40,63016,Male,Masters,1
23,70672,Male,Masters,0
49,44276,Male,Masters,1
59,119887,Male,Bachelors,0
35,92240,Male,Bachelors,1
32,75735,Female,PhD,1
57,37959,Female,PhD,0
49,48522,Female,PhD,1
26,76087,Male,PhD,0
54,29953,Male,Masters,1
27,46567,Male,PhD,0
37,80523,Male,PhD,0
23,82708,Male,Masters,0
65,42560,Female,Bachelors,0
20,78390,Female,PhD,1
59,88149,Female,Bachelors,1
28,56660,Male,PhD,1
60,65104,Female,Bachelors,0
34,77805,Female,PhD,1
49,44496,Female,Bachelors,1
21,103301,Female,Bachelors,1
21,111257,Male,PhD,1
34,23515,Male,Bachelors,0
58,24454,Female,PhD,1
36,42873,Female,PhD,1
22,93920,Female,Masters,0
49,33727,Female,PhD,1
39,89070,Female,PhD,0
23,119059,Female,PhD,1
52,117425,Female,PhD,0
39,69979,Female,Masters,0
18,45465,Female,Masters,1
37,73900,Male,Masters,1
39,79799,Female,Masters,1
65,116129,Male,Bachelors,1
28,41330,Male,PhD,1
30,28302,Female,Masters,1
59,98443,Female,PhD,0
20,109966,Male,Masters,0
26,92717,Male,PhD,0
29,32875,Female,Bachelors,0
40,47219,Male,Masters,1
31,56182,Female,Bachelors,0
50,100541,Female,Bachelors,0
35,62269,Male,PhD,0
66,99781,Female,Masters,1
58,26457,Male,Bachelors,1
26,26749,Female,PhD,1
40,53064,Female,PhD,0
27,29821,Male,PhD,1
36,118297,Male,Bachelors,0
64,98655,Female,PhD,0
22,27664,Female,PhD,0
64,49281,Male,PhD,1
69,51821,Female,Bachelors,1
40,44647,Male,PhD,1
47,89918,Male,Bachelors,0
42,101985,Male,PhD,1
45,102799,Female,Bachelors,1
51,110179,Male,Bachelors,1
62,94944,Female,Masters,0
65,109142,Male,Masters,0
64,47603,Female,Masters,0
42,66458,Female,Bachelors,0
27,90605,Male,PhD,1
31,39623,Male,PhD,1
59,64440,Male,Bachelors,0
63,102427,Female,PhD,1
47,27704,Female,Bachelors,0
58,113826,Female,PhD,1
42,47460,Male,Bachelors,1
31,103045,Male,Masters,1
52,102805,Male,Masters,0
69,93511,Male,PhD,1
65,26565,Male,PhD,1
51,108003,Female,PhD,1
27,24870,Male,PhD,1
52,38909,Female,Masters,0
28,29117,Male,Masters,0
28,87474,Male,Bachelors,0
38,113926,Male,PhD,1
38,64322,Male,Masters,1
39,40128,Male,Bachelors,1
62,117317,Female,Bachelors,0
24,89001,Male,Bachelors,0
34,20440,Female,Masters,1
19,80955,Female,Bachelors,0
29,69613,Female,PhD,0
59,90949,Female,Bachelors,1
35,31663,Male,Bachelors,0
28,39547,Male,Masters,1
33,101662,Male,Bachelors,0
66,20005,Male,Masters,0
68,27038,Male,Masters,0
35,26414,Female,PhD,0
52,107659,Male,Bachelors,1
43,89506,Male,PhD,1
33,96586,Female,PhD,0
23,22606,Male,Bachelors,1
61,36482,Male,Bachelors,0
60,118829,Female,Masters,1
64,91873,Male,Bachelors,0
64,53948,Female,Masters,1
65,109987,Female,PhD,0
59,111801,Male,PhD,0
29,111250,Female,Masters,1
30,40875,Male,Bachelors,0
21,33057,Male,Bachelors,0
56,52400,Male,Masters,0
19,91458,Female,PhD,0
43,88607,Female,Masters,1
44,107561,Female,Bachelors,1
44,47503,Female,Bachelors,0
32,43765,Female,Masters,0
25,66612,Female,Bachelors,1
24,118318,Female,PhD,1
64,104335,Female,Masters,0
63,113012,Female,PhD,0
57,101748,Female,PhD,1
29,29428,Female,Masters,0
30,51419,Male,Masters,1
60,85195,Female,Bachelors,1
34,93695,Male,Bachelors,1
34,109846,Male,Masters,0
53,59142,Male,Masters,1
38,91540,Male,Bachelors,1
25,58289,Female,Bachelors,0
22,96948,Male,Bachelors,1
43,78951,Male,Masters,1
33,31755,Male,Masters,1
53,104553,Female,Bachelors,1
45,23890,Male,PhD,1
46,114376,Male,PhD,1
64,37175,Female,Bachelors,0
29,94727,Female,Masters,0
54,85687,Female,Masters,0
47,104983,Female,PhD,1
40,108287,Female,Bachelors,1
33,114711,Female,PhD,1
31,44288,Female,PhD,0
27,66629,Female,Bachelors,0
24,67800,Female,PhD,1
62,57367,Male,Masters,0
69,97810,Female,PhD,0
54,97754,Male,Bachelors,1
46,109328,Male,Masters,0
20,88513,Female,Masters,0
32,102762,Female,PhD,0
53,49022,Female,Masters,0
64,89329,Female,Bachelors,1
63,79414,Male,PhD,1
69,21659,Male,Masters,0
36,77941,Female,Bachelors,0
30,57930,Male,PhD,0
59,63473,Female,Bachelors,0
38,75598,Male,Masters,1
54,36040,Male,PhD,1
44,89806,Female,PhD,0
69,33286,Female,Masters,0
46,89139,Male,Bachelors,0
37,75916,Female,Masters,0
42,37600,Male,PhD,1
23,22291,Female,PhD,0
53,33123,Female,Masters,0
19,23811,Female,Bachelors,1
39,98883,Female,Masters,0
49,51276,Female,Bachelors,1
33,74145,Female,Bachelors,1
35,66619,Female,PhD,0
22,101049,Male,Bachelors,1
53,90678,Female,PhD,0
47,108782,Male,Bachelors,0
62,111043,Female,Bachelors,1
36,46714,Male,PhD,1
40,75685,Female,Bachelors,1
51,32194,Female,Masters,0
30,93062,Male,Bachelors,0
60,84037,Female,PhD,0
46,39362,Female,PhD,0
53,74499,Female,Masters,0
39,66281,Female,Bachelors,1
69,82813,Female,Masters,1
69,64852,Male,Bachelors,1
64,67836,Female,Masters,0
53,24595,Male,PhD,0
26,115930,Male,PhD,0
56,35402,Male,Masters,0
68,85283,Male,Bachelors,0
36,112676,Male,Bachelors,1
55,108131,Male,PhD,0
23,62723,Male,Bachelors,1
69,71322,Male,Masters,0
64,66764,Female,Masters,1
32,44911,Male,Bachelors,0
37,111288,Female,PhD,0
26,39405,Male,PhD,1
49,78122,Male,PhD,0
21,109756,Female,PhD,0
67,119489,Male,PhD,0
35,23447,Female,Masters,1
22,73143,Male,Bachelors,1
37,82906,Female,Masters,0
40,30662,Female,PhD,1
28,83001,Male,PhD,1
54,78282,Male,Bachelors,1
39,24899,Male,Bachelors,1
21,48582,Male,Bachelors,1
46,87471,Female,Masters,0
61,62213,Female,Bachelors,0
51,95871,Female,Masters,0
30,103205,Female,PhD,1
59,94081,Female,Masters,1
26,103805,Female,Bachelors,1
59,57830,Female,Masters,0
48,27066,Male,Masters,0
24,30712,Male,Masters,0
21,101527,Male,Bachelors,0
36,85365,Male,Masters,0
59,107185,Male,Bachelors,0
47,119851,Male,Masters,0
48,50806,Male,Masters,0
52,32210,Male,Masters,1
38,56972,Female,Bachelors,1
48,54136,Male,Bachelors,1
36,64297,Male,Bachelors,0
48,35945,Male,PhD,0
49,115201,Female,Bachelors,0
19,62477,Male,Masters,1
69,99180,Female,PhD,0
27,90453,Female,Bachelors,1
19,105404,Male,Bachelors,1
19,97413,Female,PhD,0
41,33224,Male,PhD,1
34,23052,Male,Bachelors,0
49,47272,Male,PhD,1
33,61150,Female,Masters,0
33,116204,Male,Masters,0
63,37316,Male,Masters,0
56,73389,Male,Bachelors,1
48,83332,Female,Masters,0
60,27240,Female,PhD,0
41,117095,Female,Masters,0
18,88774,Female,PhD,0
28,63175,Male,Masters,0
38,20565,Male,PhD,1
21,107298,Female,Masters,1
24,91094,Male,Masters,1
43,36375,Female,Masters,0
64,45710,Male,PhD,0
67,69895,Male,PhD,0
29,96639,Female,Masters,1
48,35174,Female,PhD,1
34,107329,Male,PhD,0
50,47597,Female,Bachelors,1
28,94289,Male,Masters,1
45,58397,Male,PhD,0
49,91854,Male,PhD,1
18,53069,Male,PhD,0
64,105687,Female,PhD,1
45,60274,Male,Bachelors,1
59,94237,Male,PhD,1
24,92498,Male,PhD,0
19,58197,Female,Bachelors,1
59,68634,Male,Masters,0
41,50041,Female,Masters,1
21,27248,Female,Bachelors,0
61,105365,Female,Masters,0
36,22203,Female,Masters,0
43,71986,Female,Bachelors,1
28,45370,Female,PhD,0
57,55247,Female,Bachelors,1
67,95922,Male,Bachelors,0
60,20434,Male,Bachelors,0
28,82982,Female,Bachelors,0
62,85180,Female,Bachelors,0
20,54474,Female,PhD,1
29,44644,Male,Masters,1
20,58493,Female,Bachelors,0
59,103824,Male,PhD,1
44,23959,Male,Bachelors,1
66,67289,Female,PhD,0
19,31143,Male,Masters,1
66,59593,Female,PhD,1
33,59115,Female,PhD,0
19,42540,Female,Masters,1
47,55481,Male,Masters,0
37,115505,Female,PhD,1
55,97097,Male,Bachelors,0
45,42578,Female,Bachelors,1
42,32787,Female,Masters,1
49,92048,Female,Bachelors,1
27,72879,Female,Masters,1
59,30596,Female,PhD,1
57,117282,Male,PhD,0
50,80669,Female,Bachelors,1
30,39930,Female,Masters,0
58,67950,Female,Bachelors,0
59,115737,Male,Bachelors,1
64,38687,Female,PhD,0
54,72833,Female,Bachelors,1
33,55989,Female,PhD,1
62,50183,Female,Masters,1
39,40758,Male,Bachelors,1
37,21082,Female,PhD,0
67,116368,Male,Bachelors,1
60,65891,Male,Masters,1
44,65810,Male,Bachelors,1
58,66901,Male,Bachelors,0
33,103512,Female,PhD,0
51,91062,Female,Masters,0
49,116622,Male,Masters,0
43,41563,Male,Masters,1
42,92008,Male,Bachelors,0
19,22775,Female,PhD,0
29,35828,Male,Bachelors,0
57,37974,Male,Bachelors,0
26,42388,Male,Bachelors,1
29,100591,Male,Masters,1
43,38615,Male,PhD,0
26,57886,Female,Masters,0
27,42838,Male,Bachelors,1
49,60728,Female,Bachelors,1
51,98000,Female,PhD,1
65,72798,Female,Masters,1
37,92776,Female,Bachelors,0
56,90478,Female,Bachelors,0
19,39622,Male,PhD,1
18,33536,Female,Bachelors,0
68,87136,Female,Masters,0
53,25700,Male,Masters,0
41,58839,Female,Bachelors,1
44,30248,Male,Bachelors,1
19,65291,Male,Bachelors,1
48,102629,Male,PhD,1
31,104891,Male,PhD,0
19,37177,Male,Masters,1
46,39483,Female,Masters,1
32,63815,Male,Bachelors,0
29,58533,Male,Bachelors,1
54,20026,Female,Bachelors,0
45,80611,Female,PhD,1
37,107242,Female,PhD,0
56,44660,Female,Bachelors,0
41,75103,Male,Bachelors,0
38,72253,Female,Masters,0
27,62082,Male,PhD,1
63,36258,Female,Bachelors,0
31,118315,Female,PhD,0
54,109690,Female,Bachelors,1
35,115220,Female,Bachelors,0
41,35389,Female,Masters,0
31,111860,Male,Masters,1
51,47685,Male,Masters,1
29,79220,Male,Bachelors,1
39,47195,Female,Masters,0
23,41797,Male,Bachelors,0
53,91310,Female,PhD,1
62,117169,Female,PhD,1
53,86332,Male,Bachelors,1
39,113925,Male,Masters,0
31,82907,Female,Masters,0
33,27188,Female,PhD,1
53,43696,Male,Bachelors,0
42,22024,Female,Bachelors,0
49,93202,Male,Bachelors,0
50,55985,Male,PhD,1
62,26584,Female,PhD,1
53,110998,Female,Masters,0
37,47044,Female,Bachelors,1
35,25285,Female,Bachelors,0
55,83115,Male,Bachelors,0
20,27370,Female,Bachelors,1
40,37903,Male,PhD,1
49,52499,Male,Masters,1
62,117904,Female,PhD,0
33,42995,Male,Masters,1
22,55200,Female,Bachelors,0
21,108377,Female,Bachelors,0
38,90402,Male,Bachelors,0
57,33566,Male,Bachelors,0
68,57822,Male,Bachelors,0
31,71222,Female,PhD,1
56,114088,Female,Masters,0
48,110450,Male,PhD,0
31,70668,Female,Bachelors,1
23,83853,Female,Masters,0
29,74643,Male,Masters,1
33,42333,Female,Bachelors,0
34,35958,Male,Masters,1
62,72442,Male,PhD,1
40,40954,Male,PhD,1
31,95174,Female,PhD,1
24,119683,Male,PhD,1
63,29675,Male,Masters,0
49,109590,Male,PhD,1
32,51661,Male,Masters,1
61,84289,Female,Bachelors,1
34,37184,Male,PhD,0
58,67963,Female,Bachelors,1
64,45822,Male,PhD,0
61,82303,Female,Bachelors,0
51,96465,Female,Bachelors,1
22,25267,Female,Bachelors,0
62,72647,Female,Bachelors,0
44,82814,Male,Bachelors,0
69,56025,Male,Masters,0
40,97605,Female,Masters,0
57,20981,Female,PhD,1
31,63436,Female,Masters,0
32,38472,Male,Bachelors,0
60,39336,Female,Masters,0
50,45587,Female,Masters,0
48,97192,Male,Bachelors,0
52,112862,Male,Masters,1
34,104046,Male,Bachelors,0
45,73013,Male,Masters,0
36,104511,Male,Bachelors,0
63,29665,Male,PhD,1
40,47097,Female,Masters,1
49,111277,Female,PhD,1
57,72474,Male,Bachelors,0
30,91973,Female,Bachelors,0
37,45185,Male,PhD,0
52,95911,Female,Bachelors,0
22,112643,Male,Bachelors,0
26,50484,Male,Bachelors,0
46,65610,Female,Bachelors,0
23,70807,Female,Bachelors,0
42,70907,Male,Bachelors,0
48,77389,Male,Bachelors,0
39,45835,Male,Bachelors,0
19,115279,Male,PhD,1
62,116453,Male,Masters,1
22,73790,Male,Bachelors,1
44,96960,Female,PhD,1
42,29643,Female,Bachelors,0
25,95846,Female,Masters,1
18,38951,Female,Bachelors,1
37,112104,Female,PhD,1
61,35233,Male,PhD,1
40,33200,Male,Masters,1
49,72275,Female,Bachelors,0
28,107084,Male,PhD,1
56,96068,Female,Masters,1
64,109001,Female,Masters,0
41,41291,Male,Bachelors,1
28,62448,Male,PhD,0
46,50580,Female,Bachelors,0
43,111685,Female,Bachelors,0
33,41346,Female,Bachelors,0
52,30619,Female,PhD,1
37,21766,Male,Masters,1
63,23549,Female,Bachelors,0
20,38693,Male,Bachelors,1
18,82019,Female,PhD,0
64,117458,Female,Bachelors,1
18,68328,Male,Masters,1
34,97701,Male,Bachelors,0
19,109100,Male,Masters,1
46,45301,Male,Bachelors,0
37,64763,Male,Bachelors,0
23,40765,Female,Bachelors,1
25,64787,Female,Masters,1
46,27425,Female,Bachelors,0
65,32857,Male,Bachelors,0
68,72771,Male,Bachelors,1
50,112999,Male,Masters,1
20,42444,Female,Bachelors,1
52,61457,Male,PhD,1
22,99741,Female,Masters,0
44,20704,Female,PhD,1
61,25452,Female,Bachelors,1
29,58862,Male,Masters,0
37,81471,Female,Masters,1
62,89217,Female,Bachelors,0
37,106058,Female,PhD,0
26,38300,Male,Masters,1
56,29566,Female,Masters,1
21,27501,Male,Masters,0
68,21845,Male,Masters,0
36,59181,Female,Masters,1
55,77263,Female,Bachelors,0
44,98766,Male,Masters,0
62,83038,Female,PhD,0
60,103290,Male,Masters,0
30,54404,Male,Bachelors,0
30,42564,Male,Bachelors,0
39,117898,Female,PhD,0
45,77435,Male,Masters,1
69,38227,Male,PhD,0
64,110296,Female,PhD,1
62,115259,Female,PhD,0
39,67475,Male,PhD,1
60,37215,Male,Masters,0
36,91074,Male,Bachelors,1
25,41699,Female,Bachelors,1
69,32454,Male,Masters,1
25,68217,Male,PhD,1
59,41711,Female,Masters,0
43,35059,Female,PhD,0
65,68398,Male,PhD,0
68,21286,Female,Masters,0
43,54297,Male,Masters,1
40,46485,Male,PhD,0
60,79967,Female,PhD,0
30,117803,Male,PhD,0
45,74583,Male,PhD,0
26,71630,Female,Masters,1
37,47086,Male,Bachelors,0
